amount,captured_at,currency,customer_id,ingested_at,merchant_id,order_id,original,payment_id,payment_method,reference_id,source,source_record_id
32913.00,2026-01-07T03:58:00+00:00,INR,CUS_55134,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000363,"{'amount': '32913.00', 'captured_at': '2026-01-07T03:58:00+00:00'}",PAY_000363,upi,REF_000363,payments.csv,payments:PAY_000363
77458.00,2026-01-07T04:00:00+00:00,INR,CUS_31891,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000364,"{'amount': '77458.00', 'captured_at': '2026-01-07T04:00:00+00:00'}",PAY_000364,netbanking,REF_000364,payments.csv,payments:PAY_000364
68495.50,2026-01-07T04:21:00+00:00,INR,CUS_78697,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000365,"{'amount': '68495.50', 'captured_at': '2026-01-07T04:21:00+00:00'}",PAY_000365,card,REF_000365,payments.csv,payments:PAY_000365
47387.00,2026-01-07T04:16:00+00:00,INR,CUS_31611,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000366,"{'amount': '47387.00', 'captured_at': '2026-01-07T04:16:00+00:00'}",PAY_000366,card,REF_000366,payments.csv,payments:PAY_000366
17497.00,2026-01-07T04:40:00+00:00,INR,CUS_12872,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000367,"{'amount': '17497.00', 'captured_at': '2026-01-07T04:40:00+00:00'}",PAY_000367,card,REF_000367,payments.csv,payments:PAY_000367
85567.00,2026-01-07T04:40:00+00:00,INR,CUS_59177,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000368,"{'amount': '85567.00', 'captured_at': '2026-01-07T04:40:00+00:00'}",PAY_000368,upi,REF_000368,payments.csv,payments:PAY_000368
2887.00,2026-01-07T04:51:00+00:00,INR,CUS_25176,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000369,"{'amount': '2887.00', 'captured_at': '2026-01-07T04:51:00+00:00'}",PAY_000369,wallet,REF_000369,payments.csv,payments:PAY_000369
2887.00,2026-01-07T04:54:00+00:00,INR,CUS_25176,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000369,"{'amount': '2887.00', 'captured_at': '2026-01-07T04:54:00+00:00'}",PAY_000370,netbanking,REF_000369,payments.csv,payments:PAY_000370
20370.00,2026-01-07T04:53:00+00:00,INR,CUS_99881,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000371,"{'amount': '20370.00', 'captured_at': '2026-01-07T04:53:00+00:00'}",PAY_000371,netbanking,REF_000371,payments.csv,payments:PAY_000371
13535.75,2026-01-07T05:01:00+00:00,INR,CUS_78197,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000372,"{'amount': '13535.75', 'captured_at': '2026-01-07T05:01:00+00:00'}",PAY_000372,wallet,REF_000372,payments.csv,payments:PAY_000372
15243.00,2026-01-07T05:09:00+00:00,INR,CUS_75239,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000373,"{'amount': '15243.00', 'captured_at': '2026-01-07T05:09:00+00:00'}",PAY_000373,netbanking,REF_000373,payments.csv,payments:PAY_000373
54007.00,2026-01-07T05:26:00+00:00,INR,CUS_31020,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000374,"{'amount': '54007.00', 'captured_at': '2026-01-07T05:26:00+00:00'}",PAY_000374,wallet,REF_000374,payments.csv,payments:PAY_000374
63301.00,2026-01-07T05:16:00+00:00,INR,CUS_40737,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000375,"{'amount': '63301.00', 'captured_at': '2026-01-07T05:16:00+00:00'}",PAY_000375,upi,REF_000375,payments.csv,payments:PAY_000375
87990.25,2026-01-07T05:39:00+00:00,INR,CUS_29548,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000376,"{'amount': '87990.25', 'captured_at': '2026-01-07T05:39:00+00:00'}",PAY_000376,upi,REF_000376,payments.csv,payments:PAY_000376
84754.00,2026-01-07T05:40:00+00:00,INR,CUS_69867,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000377,"{'amount': '84754.00', 'captured_at': '2026-01-07T05:40:00+00:00'}",PAY_000377,wallet,REF_000377,payments.csv,payments:PAY_000377
23198.00,2026-01-07T05:49:00+00:00,INR,CUS_48085,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000378,"{'amount': '23198.00', 'captured_at': '2026-01-07T05:49:00+00:00'}",PAY_000378,wallet,REF_000378,payments.csv,payments:PAY_000378
6314.00,2026-01-07T05:54:00+00:00,INR,CUS_28139,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000379,"{'amount': '6314.00', 'captured_at': '2026-01-07T05:54:00+00:00'}",PAY_000379,netbanking,REF_000379,payments.csv,payments:PAY_000379
81801.00,2026-01-07T06:03:00+00:00,INR,CUS_22183,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000380,"{'amount': '81801.00', 'captured_at': '2026-01-07T06:03:00+00:00'}",PAY_000380,card,REF_000380,payments.csv,payments:PAY_000380
50856.75,2026-01-07T06:06:00+00:00,INR,CUS_72684,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000381,"{'amount': '50856.75', 'captured_at': '2026-01-07T06:06:00+00:00'}",PAY_000381,upi,REF_000381,payments.csv,payments:PAY_000381
13893.25,2026-01-07T06:22:00+00:00,INR,CUS_87430,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000382,"{'amount': '13893.25', 'captured_at': '2026-01-07T06:22:00+00:00'}",PAY_000382,card,REF_000382,payments.csv,payments:PAY_000382
80431.00,2026-01-07T06:21:00+00:00,INR,CUS_99714,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000383,"{'amount': '80431.00', 'captured_at': '2026-01-07T06:21:00+00:00'}",PAY_000383,wallet,REF_000383,payments.csv,payments:PAY_000383
54207.25,2026-01-07T06:27:00+00:00,INR,CUS_16025,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000384,"{'amount': '54207.25', 'captured_at': '2026-01-07T06:27:00+00:00'}",PAY_000384,netbanking,REF_000384,payments.csv,payments:PAY_000384
89157.50,2026-01-07T06:38:00+00:00,INR,CUS_85582,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000385,"{'amount': '89157.50', 'captured_at': '2026-01-07T06:38:00+00:00'}",PAY_000385,netbanking,REF_000385,payments.csv,payments:PAY_000385
87032.75,2026-01-07T06:47:00+00:00,INR,CUS_42581,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000386,"{'amount': '87032.75', 'captured_at': '2026-01-07T06:47:00+00:00'}",PAY_000386,wallet,REF_000386,payments.csv,payments:PAY_000386
80635.00,2026-01-07T06:50:00+00:00,INR,CUS_11526,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000387,"{'amount': '80635.00', 'captured_at': '2026-01-07T06:50:00+00:00'}",PAY_000387,wallet,REF_000387,payments.csv,payments:PAY_000387
10112.25,2026-01-07T06:58:00+00:00,INR,CUS_52026,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000388,"{'amount': '10112.25', 'captured_at': '2026-01-07T06:58:00+00:00'}",PAY_000388,netbanking,REF_000388,payments.csv,payments:PAY_000388
29490.50,2026-01-07T07:09:00+00:00,INR,CUS_94320,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000389,"{'amount': '29490.50', 'captured_at': '2026-01-07T07:09:00+00:00'}",PAY_000389,card,REF_000389,payments.csv,payments:PAY_000389
58520.50,2026-01-07T07:16:00+00:00,INR,CUS_68733,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000390,"{'amount': '58520.50', 'captured_at': '2026-01-07T07:16:00+00:00'}",PAY_000390,wallet,REF_000390,payments.csv,payments:PAY_000390
58520.50,2026-01-07T07:04:00+00:00,INR,CUS_68733,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000390,"{'amount': '58520.50', 'captured_at': '2026-01-07T07:04:00+00:00'}",PAY_000391,wallet,REF_000390,payments.csv,payments:PAY_000391
53179.25,2026-01-07T07:36:00+00:00,INR,CUS_14696,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000392,"{'amount': '53179.25', 'captured_at': '2026-01-07T07:36:00+00:00'}",PAY_000392,upi,REF_000392,payments.csv,payments:PAY_000392
81442.75,2026-01-07T07:43:00+00:00,INR,CUS_49924,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000393,"{'amount': '81442.75', 'captured_at': '2026-01-07T07:43:00+00:00'}",PAY_000393,card,REF_000393,payments.csv,payments:PAY_000393
47924.00,2026-01-07T07:42:00+00:00,INR,CUS_39218,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000394,"{'amount': '47924.00', 'captured_at': '2026-01-07T07:42:00+00:00'}",PAY_000394,wallet,REF_000394,payments.csv,payments:PAY_000394
59614.00,2026-01-07T07:48:00+00:00,INR,CUS_22771,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000395,"{'amount': '59614.00', 'captured_at': '2026-01-07T07:48:00+00:00'}",PAY_000395,upi,REF_000395,payments.csv,payments:PAY_000395
83355.00,2026-01-07T07:58:00+00:00,INR,CUS_81786,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000396,"{'amount': '83355.00', 'captured_at': '2026-01-07T07:58:00+00:00'}",PAY_000396,upi,REF_000396,payments.csv,payments:PAY_000396
64842.00,2026-01-07T07:58:00+00:00,INR,CUS_63636,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000397,"{'amount': '64842.00', 'captured_at': '2026-01-07T07:58:00+00:00'}",PAY_000397,card,REF_000397,payments.csv,payments:PAY_000397
51797.00,2026-01-07T08:08:00+00:00,INR,CUS_69905,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000398,"{'amount': '51797.00', 'captured_at': '2026-01-07T08:08:00+00:00'}",PAY_000398,upi,REF_000398,payments.csv,payments:PAY_000398
83300.75,2026-01-07T08:18:00+00:00,INR,CUS_87176,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000399,"{'amount': '83300.75', 'captured_at': '2026-01-07T08:18:00+00:00'}",PAY_000399,wallet,REF_000399,payments.csv,payments:PAY_000399
868.50,2026-01-07T08:28:00+00:00,INR,CUS_16366,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000400,"{'amount': '868.50', 'captured_at': '2026-01-07T08:28:00+00:00'}",PAY_000400,wallet,REF_000400,payments.csv,payments:PAY_000400
76132.00,2026-01-07T08:30:00+00:00,INR,CUS_26827,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000401,"{'amount': '76132.00', 'captured_at': '2026-01-07T08:30:00+00:00'}",PAY_000401,netbanking,REF_000401,payments.csv,payments:PAY_000401
80122.75,2026-01-07T08:39:00+00:00,INR,CUS_42537,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000402,"{'amount': '80122.75', 'captured_at': '2026-01-07T08:39:00+00:00'}",PAY_000402,netbanking,REF_000402,payments.csv,payments:PAY_000402
17781.00,2026-01-07T08:52:00+00:00,INR,CUS_64099,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000403,"{'amount': '17781.00', 'captured_at': '2026-01-07T08:52:00+00:00'}",PAY_000403,netbanking,REF_000403,payments.csv,payments:PAY_000403
17781.00,2026-01-07T08:53:00+00:00,INR,CUS_64099,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000403,"{'amount': '17781.00', 'captured_at': '2026-01-07T08:53:00+00:00'}",PAY_000404,card,REF_000403,payments.csv,payments:PAY_000404
82110.75,2026-01-07T09:02:00+00:00,INR,CUS_48086,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000405,"{'amount': '82110.75', 'captured_at': '2026-01-07T09:02:00+00:00'}",PAY_000405,card,REF_000405,payments.csv,payments:PAY_000405
42555.75,2026-01-07T09:12:00+00:00,INR,CUS_25126,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000406,"{'amount': '42555.75', 'captured_at': '2026-01-07T09:12:00+00:00'}",PAY_000406,wallet,REF_000406,payments.csv,payments:PAY_000406
70279.00,2026-01-07T09:16:00+00:00,INR,CUS_65363,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000407,"{'amount': '70279.00', 'captured_at': '2026-01-07T09:16:00+00:00'}",PAY_000407,upi,REF_000407,payments.csv,payments:PAY_000407
19348.00,2026-01-07T09:13:00+00:00,INR,CUS_97851,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000408,"{'amount': '19348.00', 'captured_at': '2026-01-07T09:13:00+00:00'}",PAY_000408,netbanking,REF_000408,payments.csv,payments:PAY_000408
89873.00,2026-01-07T09:23:00+00:00,INR,CUS_29192,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000409,"{'amount': '89873.00', 'captured_at': '2026-01-07T09:23:00+00:00'}",PAY_000409,card,REF_000409,payments.csv,payments:PAY_000409
59622.00,2026-01-07T09:43:00+00:00,INR,CUS_90754,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000410,"{'amount': '59622.00', 'captured_at': '2026-01-07T09:43:00+00:00'}",PAY_000410,card,REF_000410,payments.csv,payments:PAY_000410
67267.75,2026-01-07T09:34:00+00:00,INR,CUS_47701,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000411,"{'amount': '67267.75', 'captured_at': '2026-01-07T09:34:00+00:00'}",PAY_000411,wallet,REF_000411,payments.csv,payments:PAY_000411
72668.00,2026-01-07T09:48:00+00:00,INR,CUS_11699,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000412,"{'amount': '72668.00', 'captured_at': '2026-01-07T09:48:00+00:00'}",PAY_000412,card,REF_000412,payments.csv,payments:PAY_000412
83371.75,2026-01-07T10:01:00+00:00,INR,CUS_94886,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000413,"{'amount': '83371.75', 'captured_at': '2026-01-07T10:01:00+00:00'}",PAY_000413,card,REF_000413,payments.csv,payments:PAY_000413
59127.00,2026-01-07T09:54:00+00:00,INR,CUS_99477,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000414,"{'amount': '59127.00', 'captured_at': '2026-01-07T09:54:00+00:00'}",PAY_000414,card,REF_000414,payments.csv,payments:PAY_000414
5626.25,2026-01-07T10:08:00+00:00,INR,CUS_46583,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000415,"{'amount': '5626.25', 'captured_at': '2026-01-07T10:08:00+00:00'}",PAY_000415,card,REF_000415,payments.csv,payments:PAY_000415
33725.00,2026-01-07T10:10:00+00:00,INR,CUS_53327,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000416,"{'amount': '33725.00', 'captured_at': '2026-01-07T10:10:00+00:00'}",PAY_000416,upi,REF_000416,payments.csv,payments:PAY_000416
78534.00,2026-01-07T10:23:00+00:00,INR,CUS_91968,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000417,"{'amount': '78534.00', 'captured_at': '2026-01-07T10:23:00+00:00'}",PAY_000417,wallet,REF_000417,payments.csv,payments:PAY_000417
41962.50,2026-01-07T10:34:00+00:00,INR,CUS_38830,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000418,"{'amount': '41962.50', 'captured_at': '2026-01-07T10:34:00+00:00'}",PAY_000418,upi,REF_000418,payments.csv,payments:PAY_000418
71482.50,2026-01-07T10:35:00+00:00,INR,CUS_62876,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000419,"{'amount': '71482.50', 'captured_at': '2026-01-07T10:35:00+00:00'}",PAY_000419,card,REF_000419,payments.csv,payments:PAY_000419
38779.00,2026-01-07T10:50:00+00:00,INR,CUS_91039,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000420,"{'amount': '38779.00', 'captured_at': '2026-01-07T10:50:00+00:00'}",PAY_000420,upi,REF_000420,payments.csv,payments:PAY_000420
45651.25,2026-01-07T10:50:00+00:00,INR,CUS_41502,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000421,"{'amount': '45651.25', 'captured_at': '2026-01-07T10:50:00+00:00'}",PAY_000421,upi,REF_000421,payments.csv,payments:PAY_000421
15160.25,2026-01-07T10:58:00+00:00,INR,CUS_43631,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000422,"{'amount': '15160.25', 'captured_at': '2026-01-07T10:58:00+00:00'}",PAY_000422,upi,REF_000422,payments.csv,payments:PAY_000422
66980.25,2026-01-07T11:01:00+00:00,INR,CUS_73806,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000423,"{'amount': '66980.25', 'captured_at': '2026-01-07T11:01:00+00:00'}",PAY_000423,card,REF_000423,payments.csv,payments:PAY_000423
11093.00,2026-01-07T11:20:00+00:00,INR,CUS_31940,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000424,"{'amount': '11093.00', 'captured_at': '2026-01-07T11:20:00+00:00'}",PAY_000424,upi,REF_000424,payments.csv,payments:PAY_000424
55901.00,2026-01-07T11:23:00+00:00,INR,CUS_36945,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000425,"{'amount': '55901.00', 'captured_at': '2026-01-07T11:23:00+00:00'}",PAY_000425,upi,REF_000425,payments.csv,payments:PAY_000425
60491.75,2026-01-07T11:15:00+00:00,INR,CUS_53478,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000426,"{'amount': '60491.75', 'captured_at': '2026-01-07T11:15:00+00:00'}",PAY_000426,upi,REF_000426,payments.csv,payments:PAY_000426
33318.50,2026-01-07T11:31:00+00:00,INR,CUS_19232,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000427,"{'amount': '33318.50', 'captured_at': '2026-01-07T11:31:00+00:00'}",PAY_000427,netbanking,REF_000427,payments.csv,payments:PAY_000427
59429.75,2026-01-07T11:40:00+00:00,INR,CUS_63011,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000428,"{'amount': '59429.75', 'captured_at': '2026-01-07T11:40:00+00:00'}",PAY_000428,upi,REF_000428,payments.csv,payments:PAY_000428
15806.50,2026-01-07T11:41:00+00:00,INR,CUS_10773,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000429,"{'amount': '15806.50', 'captured_at': '2026-01-07T11:41:00+00:00'}",PAY_000429,upi,REF_000429,payments.csv,payments:PAY_000429
14211.00,2026-01-07T11:45:00+00:00,INR,CUS_99899,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000430,"{'amount': '14211.00', 'captured_at': '2026-01-07T11:45:00+00:00'}",PAY_000430,netbanking,REF_000430,payments.csv,payments:PAY_000430
86902.00,2026-01-07T12:06:00+00:00,INR,CUS_72126,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000431,"{'amount': '86902.00', 'captured_at': '2026-01-07T12:06:00+00:00'}",PAY_000431,card,REF_000431,payments.csv,payments:PAY_000431
51548.50,2026-01-07T12:04:00+00:00,INR,CUS_48663,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000432,"{'amount': '51548.50', 'captured_at': '2026-01-07T12:04:00+00:00'}",PAY_000432,netbanking,REF_000432,payments.csv,payments:PAY_000432
72851.50,2026-01-07T12:03:00+00:00,INR,CUS_28530,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000433,"{'amount': '72851.50', 'captured_at': '2026-01-07T12:03:00+00:00'}",PAY_000433,upi,REF_000433,payments.csv,payments:PAY_000433
72065.00,2026-01-07T12:21:00+00:00,INR,CUS_49936,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000434,"{'amount': '72065.00', 'captured_at': '2026-01-07T12:21:00+00:00'}",PAY_000434,card,REF_000434,payments.csv,payments:PAY_000434
67481.00,2026-01-07T12:24:00+00:00,INR,CUS_31096,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000435,"{'amount': '67481.00', 'captured_at': '2026-01-07T12:24:00+00:00'}",PAY_000435,netbanking,REF_000435,payments.csv,payments:PAY_000435
24070.75,2026-01-07T12:40:00+00:00,INR,CUS_84356,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000436,"{'amount': '24070.75', 'captured_at': '2026-01-07T12:40:00+00:00'}",PAY_000436,wallet,REF_000436,payments.csv,payments:PAY_000436
88339.00,2026-01-07T12:36:00+00:00,INR,CUS_42858,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000437,"{'amount': '88339.00', 'captured_at': '2026-01-07T12:36:00+00:00'}",PAY_000437,wallet,REF_000437,payments.csv,payments:PAY_000437
17105.75,2026-01-07T12:41:00+00:00,INR,CUS_95914,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000438,"{'amount': '17105.75', 'captured_at': '2026-01-07T12:41:00+00:00'}",PAY_000438,netbanking,REF_000438,payments.csv,payments:PAY_000438
59367.00,2026-01-07T12:58:00+00:00,INR,CUS_90785,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000439,"{'amount': '59367.00', 'captured_at': '2026-01-07T12:58:00+00:00'}",PAY_000439,card,REF_000439,payments.csv,payments:PAY_000439
56439.00,2026-01-07T13:00:00+00:00,INR,CUS_10633,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000440,"{'amount': '56439.00', 'captured_at': '2026-01-07T13:00:00+00:00'}",PAY_000440,card,REF_000440,payments.csv,payments:PAY_000440
89373.75,2026-01-07T13:15:00+00:00,INR,CUS_53458,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000441,"{'amount': '89373.75', 'captured_at': '2026-01-07T13:15:00+00:00'}",PAY_000441,wallet,REF_000441,payments.csv,payments:PAY_000441
64128.50,2026-01-07T13:08:00+00:00,INR,CUS_24264,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000442,"{'amount': '64128.50', 'captured_at': '2026-01-07T13:08:00+00:00'}",PAY_000442,netbanking,REF_000442,payments.csv,payments:PAY_000442
34802.75,2026-01-07T13:14:00+00:00,INR,CUS_92132,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000443,"{'amount': '34802.75', 'captured_at': '2026-01-07T13:14:00+00:00'}",PAY_000443,upi,REF_000443,payments.csv,payments:PAY_000443
76177.25,2026-01-07T13:21:00+00:00,INR,CUS_87337,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000444,"{'amount': '76177.25', 'captured_at': '2026-01-07T13:21:00+00:00'}",PAY_000444,netbanking,REF_000444,payments.csv,payments:PAY_000444
19781.00,2026-01-07T13:36:00+00:00,INR,CUS_61445,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000445,"{'amount': '19781.00', 'captured_at': '2026-01-07T13:36:00+00:00'}",PAY_000445,card,REF_000445,payments.csv,payments:PAY_000445
67200.00,2026-01-07T13:51:00+00:00,INR,CUS_62007,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000446,"{'amount': '67200.00', 'captured_at': '2026-01-07T13:51:00+00:00'}",PAY_000446,upi,REF_000446,payments.csv,payments:PAY_000446
89974.00,2026-01-07T13:55:00+00:00,INR,CUS_77388,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000447,"{'amount': '89974.00', 'captured_at': '2026-01-07T13:55:00+00:00'}",PAY_000447,card,REF_000447,payments.csv,payments:PAY_000447
63673.00,2026-01-07T14:03:00+00:00,INR,CUS_15297,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000448,"{'amount': '63673.00', 'captured_at': '2026-01-07T14:03:00+00:00'}",PAY_000448,card,REF_000448,payments.csv,payments:PAY_000448
48722.00,2026-01-07T14:05:00+00:00,INR,CUS_15610,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000449,"{'amount': '48722.00', 'captured_at': '2026-01-07T14:05:00+00:00'}",PAY_000449,netbanking,REF_000449,payments.csv,payments:PAY_000449
5530.75,2026-01-07T14:17:00+00:00,INR,CUS_52476,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000450,"{'amount': '5530.75', 'captured_at': '2026-01-07T14:17:00+00:00'}",PAY_000450,netbanking,REF_000450,payments.csv,payments:PAY_000450
71649.50,2026-01-07T14:23:00+00:00,INR,CUS_32786,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000451,"{'amount': '71649.50', 'captured_at': '2026-01-07T14:23:00+00:00'}",PAY_000451,netbanking,REF_000451,payments.csv,payments:PAY_000451
33275.25,2026-01-07T14:31:00+00:00,INR,CUS_39215,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000452,"{'amount': '33275.25', 'captured_at': '2026-01-07T14:31:00+00:00'}",PAY_000452,netbanking,REF_000452,payments.csv,payments:PAY_000452
79495.00,2026-01-07T14:37:00+00:00,INR,CUS_75776,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000453,"{'amount': '79495.00', 'captured_at': '2026-01-07T14:37:00+00:00'}",PAY_000453,card,REF_000453,payments.csv,payments:PAY_000453
67741.75,2026-01-07T14:34:00+00:00,INR,CUS_46806,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000454,"{'amount': '67741.75', 'captured_at': '2026-01-07T14:34:00+00:00'}",PAY_000454,card,REF_000454,payments.csv,payments:PAY_000454
79208.75,2026-01-07T14:48:00+00:00,INR,CUS_25509,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000455,"{'amount': '79208.75', 'captured_at': '2026-01-07T14:48:00+00:00'}",PAY_000455,wallet,REF_000455,payments.csv,payments:PAY_000455
15155.25,2026-01-07T15:01:00+00:00,INR,CUS_98503,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000456,"{'amount': '15155.25', 'captured_at': '2026-01-07T15:01:00+00:00'}",PAY_000456,card,REF_000456,payments.csv,payments:PAY_000456
54157.00,2026-01-07T14:54:00+00:00,INR,CUS_41938,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000457,"{'amount': '54157.00', 'captured_at': '2026-01-07T14:54:00+00:00'}",PAY_000457,card,REF_000457,payments.csv,payments:PAY_000457
19549.00,2026-01-07T15:04:00+00:00,INR,CUS_31802,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000458,"{'amount': '19549.00', 'captured_at': '2026-01-07T15:04:00+00:00'}",PAY_000458,wallet,REF_000458,payments.csv,payments:PAY_000458
87036.00,2026-01-07T15:19:00+00:00,INR,CUS_21239,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000459,"{'amount': '87036.00', 'captured_at': '2026-01-07T15:19:00+00:00'}",PAY_000459,wallet,REF_000459,payments.csv,payments:PAY_000459
29052.25,2026-01-07T15:17:00+00:00,INR,CUS_88753,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000460,"{'amount': '29052.25', 'captured_at': '2026-01-07T15:17:00+00:00'}",PAY_000460,netbanking,REF_000460,payments.csv,payments:PAY_000460
